CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,FullName
24893,Mr.,Alvin,Chande,1974-03-26,S,M,alvin36@adventure-works.com,60000.0,0.0,Bachelors,Professional,N,Mr. Alvin Chande
24894,Mr.,Jaime,Jai,1974-04-25,S,M,jaime33@adventure-works.com,70000.0,0.0,Bachelors,Professional,N,Mr. Jaime Jai
24895,Mr.,Dalton,Henderson,1974-11-10,M,M,dalton50@adventure-works.com,70000.0,0.0,Bachelors,Professional,N,Mr. Dalton Henderson
24896,Ms.,Kendra,Ramos,1975-04-07,S,F,kendra17@adventure-works.com,80000.0,0.0,Bachelors,Professional,Y,Ms. Kendra Ramos
24897,Mr.,Glenn,Hu,1974-07-16,M,M,glenn21@adventure-works.com,80000.0,0.0,Bachelors,Professional,Y,Mr. Glenn Hu
24898,Ms.,Mallory,Gomez,1974-06-13,S,F,mallory9@adventure-works.com,80000.0,0.0,Bachelors,Professional,Y,Ms. Mallory Gomez
24899,Mr.,Vincent,Zhu,1973-01-18,S,M,vincent13@adventure-works.com,80000.0,0.0,Bachelors,Professional,N,Mr. Vincent Zhu
24900,Ms.,Ebony,Perez,1974-02-01,S,F,ebony21@adventure-works.com,90000.0,0.0,Bachelors,Professional,Y,Ms. Ebony Perez
24901,Mr.,Clarence,She,1974-04-25,S,M,clarence16@adventure-works.com,110000.0,0.0,Partial College,Management,N,Mr. Clarence She
24902,Ms.,Jill,Murphy,1973-08-06,S,F,jill31@adventure-works.com,90000.0,0.0,Bachelors,Professional,Y,Ms. Jill Murphy
24903,Ms.,Tracy,Black,1973-04-09,S,F,tracy19@adventure-works.com,90000.0,0.0,Bachelors,Professional,N,Ms. Tracy Black
24904,Ms.,Jaclyn,Yuan,1973-10-13,M,F,jaclyn30@adventure-works.com,90000.0,0.0,Bachelors,Professional,Y,Ms. Jaclyn Yuan
24905,Ms.,Kelsey,Nara,1973-10-22,M,F,kelsey15@adventure-works.com,90000.0,0.0,Bachelors,Professional,Y,Ms. Kelsey Nara
24906,Ms.,Donna,Raji,1972-06-21,S,F,donna19@adventure-works.com,80000.0,0.0,Bachelors,Professional,N,Ms. Donna Raji
24907,Ms.,Megan,Price,1973-08-27,M,F,megan50@adventure-works.com,100000.0,0.0,High School,Management,Y,Ms. Megan Price
24908,Mr.,Marc,Blanco,1972-05-22,S,M,marc19@adventure-works.com,90000.0,0.0,Bachelors,Professional,Y,Mr. Marc Blanco
24909,Mr.,Grant,Yuan,1972-12-12,M,M,grant8@adventure-works.com,100000.0,0.0,High School,Management,N,Mr. Grant Yuan
24910,Mr.,Terrance,Madan,1972-08-13,M,M,terrance5@adventure-works.com,100000.0,0.0,High School,Management,Y,Mr. Terrance Madan
24911,Mr.,Martin,Madan,1971-02-18,S,M,martin12@adventure-works.com,80000.0,0.0,Bachelors,Professional,N,Mr. Martin Madan
24912,Ms.,Krystal,Li,1972-11-27,S,F,krystal3@adventure-works.com,110000.0,0.0,High School,Management,N,Ms. Krystal Li
24913,Ms.,Kelsey,Lal,1971-08-14,M,F,kelsey8@adventure-works.com,90000.0,0.0,Bachelors,Professional,N,Ms. Kelsey Lal
24914,Ms.,Heather,Zhou,1971-12-18,M,F,heather8@adventure-works.com,90000.0,0.0,Bachelors,Professional,N,Ms. Heather Zhou
24915,Mr.,Stanley,Patel,1971-03-23,S,M,stanley3@adventure-works.com,100000.0,0.0,High School,Management,Y,Mr. Stanley Patel
24916,Ms.,Kara,Pal,1970-11-16,S,F,kara11@adventure-works.com,90000.0,0.0,Bachelors,Professional,N,Ms. Kara Pal
24917,Mr.,Arthur,Gomez,1970-07-21,S,M,arthur24@adventure-works.com,90000.0,0.0,Bachelors,Professional,N,Mr. Arthur Gomez
24918,Mr.,Warren,Cai,1970-02-20,S,M,warren34@adventure-works.com,90000.0,0.0,Bachelors,Professional,N,Mr. Warren Cai
24919,Mr.,Carl,Shan,1970-08-25,M,M,carl10@adventure-works.com,100000.0,0.0,Partial High School,Professional,Y,Mr. Carl Shan
24920,Ms.,Amy,Cai,1970-10-26,M,F,amy28@adventure-works.com,110000.0,0.0,High School,Management,Y,Ms. Amy Cai
24921,Mr.,Curtis,He,1970-06-03,S,M,curtis15@adventure-works.com,120000.0,0.0,Partial High School,Professional,N,Mr. Curtis He
24922,Ms.,Naomi,Jimenez,1970-04-08,M,F,naomi5@adventure-works.com,120000.0,0.0,Partial High School,Professional,Y,Ms. Naomi Jimenez
24923,Ms.,Ebony,Sara,1970-04-04,M,F,ebony10@adventure-works.com,120000.0,0.0,Partial High School,Professional,N,Ms. Ebony Sara
24924,Mr.,Richard,Anderson,1971-07-18,M,M,richard50@adventure-works.com,110000.0,0.0,High School,Management,N,Mr. Richard Anderson
24925,Mr.,Erick,Perez,1948-11-27,S,M,erick21@adventure-works.com,30000.0,4.0,High School,Professional,N,Mr. Erick Perez
24926,Mr.,Eric,Roberts,1948-11-06,S,M,eric46@adventure-works.com,30000.0,4.0,High School,Professional,N,Mr. Eric Roberts
24927,Mrs.,Kaitlyn,Harris,1948-07-11,S,F,kaitlyn36@adventure-works.com,30000.0,4.0,High School,Professional,N,Mrs. Kaitlyn Harris
24928,Mr.,Timothy,Wright,1948-04-09,S,M,timothy43@adventure-works.com,30000.0,4.0,High School,Professional,N,Mr. Timothy Wright
24929,Mr.,Lucas,Bailey,1948-09-10,S,M,lucas87@adventure-works.com,30000.0,4.0,High School,Professional,Y,Mr. Lucas Bailey
24930,Mrs.,Abigail,Lewis,1947-12-11,M,F,abigail62@adventure-works.com,30000.0,4.0,High School,Professional,Y,Mrs. Abigail Lewis
24931,Mrs.,Brianna,Miller,1937-08-02,S,F,brianna5@adventure-works.com,40000.0,4.0,High School,Professional,Y,Mrs. Brianna Miller
24932,Mr.,Richard,Jones,1937-03-10,M,M,richard43@adventure-works.com,40000.0,4.0,High School,Professional,Y,Mr. Richard Jones
24933,Mrs.,Regina,Sanchez,1937-05-25,S,F,regina19@adventure-works.com,50000.0,3.0,Graduate Degree,Management,N,Mrs. Regina Sanchez
24934,Mrs.,Lindsay,Tang,1937-04-22,S,F,lindsay4@adventure-works.com,50000.0,3.0,Graduate Degree,Management,N,Mrs. Lindsay Tang
24935,Mr.,James,Hayes,1938-05-09,S,M,james38@adventure-works.com,60000.0,3.0,Graduate Degree,Management,Y,Mr. James Hayes
24936,Mr.,Caleb,Scott,1938-05-21,M,M,caleb42@adventure-works.com,60000.0,3.0,Graduate Degree,Management,Y,Mr. Caleb Scott
24937,Mrs.,Jordan,Evans,1939-09-21,S,F,jordan29@adventure-works.com,60000.0,3.0,Graduate Degree,Management,Y,Mrs. Jordan Evans
24938,Mrs.,Julia,Martinez,1939-06-23,M,F,julia39@adventure-works.com,60000.0,3.0,Graduate Degree,Management,Y,Mrs. Julia Martinez
24939,Mrs.,Elizabeth,Barnes,1939-05-06,S,F,elizabeth32@adventure-works.com,60000.0,3.0,Graduate Degree,Management,Y,Mrs. Elizabeth Barnes
24940,Mr.,Fernando,Martin,1940-06-26,M,M,fernando13@adventure-works.com,60000.0,3.0,Bachelors,Management,Y,Mr. Fernando Martin
24941,Mr.,Wyatt,Garcia,1940-04-24,M,M,wyatt17@adventure-works.com,60000.0,3.0,Bachelors,Management,Y,Mr. Wyatt Garcia
24942,Mr.,Steven,James,1940-07-24,M,M,steven9@adventure-works.com,60000.0,3.0,Bachelors,Management,N,Mr. Steven James
24943,Mr.,Darrell,Chander,1940-07-09,M,M,darrell5@adventure-works.com,60000.0,3.0,Bachelors,Management,Y,Mr. Darrell Chander
24944,Mrs.,Whitney,Garcia,1940-09-11,M,F,whitney14@adventure-works.com,60000.0,3.0,Bachelors,Management,Y,Mrs. Whitney Garcia
24945,Mr.,Logan,Harris,1940-12-10,M,M,logan65@adventure-works.com,60000.0,3.0,Bachelors,Management,Y,Mr. Logan Harris
24946,Mrs.,Sarah,Hughes,1940-12-11,S,F,sarah36@adventure-works.com,60000.0,3.0,Graduate Degree,Management,Y,Mrs. Sarah Hughes
24947,Mr.,Aaron,Phillips,1941-02-05,S,M,aaron38@adventure-works.com,40000.0,4.0,High School,Professional,N,Mr. Aaron Phillips
24948,Mr.,Nathan,Carter,1941-03-01,M,M,nathan38@adventure-works.com,50000.0,3.0,Bachelors,Management,Y,Mr. Nathan Carter
24949,Mr.,Devin,Howard,1941-11-10,S,M,devin79@adventure-works.com,50000.0,3.0,Bachelors,Management,Y,Mr. Devin Howard
24950,Mrs.,Stephanie,Alexander,1941-09-28,S,F,stephanie46@adventure-works.com,50000.0,4.0,Bachelors,Management,Y,Mrs. Stephanie Alexander
24951,Mr.,Jeremy,Ward,1943-09-25,M,M,jeremy34@adventure-works.com,60000.0,4.0,Bachelors,Management,Y,Mr. Jeremy Ward
24952,Mrs.,Amanda,Long,1943-09-11,S,F,amanda31@adventure-works.com,60000.0,4.0,Bachelors,Management,N,Mrs. Amanda Long
24953,Mr.,Aaron,Green,1944-10-07,M,M,aaron47@adventure-works.com,30000.0,5.0,Partial High School,Clerical,N,Mr. Aaron Green
24954,Mr.,Jonathan,Long,1947-01-06,M,M,jonathan9@adventure-works.com,40000.0,4.0,High School,Professional,Y,Mr. Jonathan Long
24955,Mr.,Donald,Perez,1945-11-05,S,M,donald23@adventure-works.com,30000.0,5.0,Partial High School,Skilled Manual,Y,Mr. Donald Perez
24956,Mrs.,Ariana,Ward,1945-08-05,M,F,ariana11@adventure-works.com,30000.0,5.0,Partial High School,Skilled Manual,Y,Mrs. Ariana Ward
24957,Mrs.,Anna,Howard,1945-04-21,M,F,anna16@adventure-works.com,30000.0,5.0,Partial High School,Skilled Manual,Y,Mrs. Anna Howard
24959,Mrs.,Kristy,Blanco,1946-10-17,S,F,kristy14@adventure-works.com,70000.0,5.0,Bachelors,Management,Y,Mrs. Kristy Blanco
24960,Mrs.,Brianna,Gray,1946-02-08,S,F,brianna42@adventure-works.com,70000.0,5.0,Bachelors,Management,N,Mrs. Brianna Gray
24961,Mrs.,Alexandra,Bennett,1947-07-02,M,F,alexandra24@adventure-works.com,40000.0,2.0,High School,Professional,Y,Mrs. Alexandra Bennett
24962,Mr.,Jonathan,Jai,1947-10-26,M,M,jonathan29@adventure-works.com,40000.0,2.0,High School,Professional,Y,Mr. Jonathan Jai
24963,Mrs.,Erica,Zhao,1947-04-18,M,F,erica10@adventure-works.com,40000.0,2.0,High School,Professional,Y,Mrs. Erica Zhao
24964,Mrs.,Samantha,Anderson,1947-07-20,M,F,samantha11@adventure-works.com,40000.0,2.0,High School,Professional,N,Mrs. Samantha Anderson
24965,Mr.,Justin,Hayes,1947-10-28,M,M,justin20@adventure-works.com,40000.0,2.0,High School,Professional,N,Mr. Justin Hayes
24966,Mrs.,Jade,Cooper,1947-01-09,S,F,jade6@adventure-works.com,70000.0,2.0,Bachelors,Management,N,Mrs. Jade Cooper
24967,Mrs.,Jasmine,Reed,1948-02-18,S,F,jasmine24@adventure-works.com,40000.0,2.0,High School,Professional,Y,Mrs. Jasmine Reed
24968,Mr.,Dalton,Moore,1948-02-18,M,M,dalton7@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Mr. Dalton Moore
24969,Mrs.,Vanessa,Gonzales,1948-09-26,M,F,vanessa18@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Mrs. Vanessa Gonzales
24970,Mr.,Blake,Wright,1948-04-18,M,M,blake28@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Mr. Blake Wright
24971,Mrs.,Brittney,Lin,1948-08-21,M,F,brittney6@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Mrs. Brittney Lin
24972,Mr.,Edward,Garcia,1948-09-26,S,M,edward39@adventure-works.com,60000.0,2.0,Bachelors,Management,N,Mr. Edward Garcia
24973,Mrs.,Arianna,Rivera,1948-02-13,M,F,arianna39@adventure-works.com,60000.0,2.0,Bachelors,Management,Y,Mrs. Arianna Rivera
24974,Mr.,Eduardo,Carter,1948-06-01,M,M,eduardo34@adventure-works.com,60000.0,2.0,Bachelors,Management,Y,Mr. Eduardo Carter
24975,Mrs.,Julia,James,1949-08-08,S,F,julia61@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Mrs. Julia James
24976,Mrs.,Stephanie,Cooper,1949-07-17,M,F,stephanie14@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Mrs. Stephanie Cooper
24977,Mrs.,Sophia,Green,1949-07-12,M,F,sophia14@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Mrs. Sophia Green
24978,Mrs.,Kaylee,Stewart,1949-09-15,M,F,kaylee23@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Mrs. Kaylee Stewart
24979,Mrs.,Jada,Adams,1949-06-06,M,F,jada25@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Mrs. Jada Adams
24980,Mrs.,Savannah,Phillips,1949-07-01,M,F,savannah28@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Mrs. Savannah Phillips
24981,Mr.,Jose,Davis,1950-05-06,M,M,jose62@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Mr. Jose Davis
24982,Mr.,Devin,King,1950-10-17,M,M,devin25@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Mr. Devin King
24983,Mrs.,Morgan,Griffin,1950-08-21,S,F,morgan90@adventure-works.com,70000.0,4.0,Partial College,Professional,Y,Mrs. Morgan Griffin
24984,Mr.,William,Moore,1950-03-02,M,M,william23@adventure-works.com,70000.0,4.0,Partial College,Professional,Y,Mr. William Moore
24985,Mrs.,Jenna,Phillips,1950-06-04,M,F,jenna5@adventure-works.com,80000.0,3.0,Bachelors,Management,Y,Mrs. Jenna Phillips
24986,Mrs.,Isabelle,Griffin,1951-12-12,M,F,isabelle19@adventure-works.com,60000.0,2.0,High School,Professional,Y,Mrs. Isabelle Griffin
24987,Mr.,Kristopher,Chandra,1951-04-18,M,M,kristopher2@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Mr. Kristopher Chandra
24988,Mrs.,Kayla,Diaz,1951-04-10,M,F,kayla46@adventure-works.com,70000.0,4.0,Partial College,Professional,Y,Mrs. Kayla Diaz
24989,Mrs.,Arianna,Peterson,1952-08-06,M,F,arianna26@adventure-works.com,70000.0,2.0,High School,Professional,Y,Mrs. Arianna Peterson
24990,Mr.,Timothy,Collins,1952-11-19,M,M,timothy27@adventure-works.com,70000.0,2.0,High School,Professional,Y,Mr. Timothy Collins
24991,Mr.,Luke,Bryant,1952-05-07,S,M,luke7@adventure-works.com,70000.0,2.0,Partial High School,Skilled Manual,Y,Mr. Luke Bryant
24992,Mrs.,Faith,Bryant,1952-03-12,M,F,faith17@adventure-works.com,70000.0,2.0,Partial High School,Skilled Manual,Y,Mrs. Faith Bryant
24993,Mr.,Marvin,Ortega,1952-03-22,M,M,marvin22@adventure-works.com,70000.0,2.0,Partial High School,Skilled Manual,Y,Mr. Marvin Ortega
24994,Mrs.,Lauren,Sanders,1953-06-23,M,F,lauren46@adventure-works.com,60000.0,3.0,High School,Professional,Y,Mrs. Lauren Sanders
24995,Mrs.,Melissa,Peterson,1953-11-19,S,F,melissa27@adventure-works.com,60000.0,3.0,High School,Professional,Y,Mrs. Melissa Peterson
24996,Mr.,Dylan,Miller,1953-03-07,M,M,dylan33@adventure-works.com,60000.0,3.0,Partial High School,Skilled Manual,Y,Mr. Dylan Miller
24997,Mr.,Melvin,Kumar,1953-10-01,S,M,melvin8@adventure-works.com,60000.0,3.0,Partial High School,Skilled Manual,Y,Mr. Melvin Kumar
24998,Mrs.,Olivia,Martinez,1968-04-14,S,F,olivia16@adventure-works.com,130000.0,1.0,Graduate Degree,Management,Y,Mrs. Olivia Martinez
24999,Mr.,Shaun,Jai,1968-04-25,S,M,shaun12@adventure-works.com,150000.0,1.0,Graduate Degree,Management,N,Mr. Shaun Jai
25000,Ms.,Allison,Turner,1979-10-18,S,F,allison27@adventure-works.com,40000.0,0.0,High School,Skilled Manual,N,Ms. Allison Turner
25001,Mr.,Clayton,Xu,1944-02-26,M,M,clayton25@adventure-works.com,20000.0,4.0,High School,Skilled Manual,Y,Mr. Clayton Xu
25002,Mr.,Logan,Edwards,1978-10-12,M,M,logan28@adventure-works.com,40000.0,0.0,High School,Skilled Manual,Y,Mr. Logan Edwards
25005,Ms.,Brianna,Williams,1978-08-16,S,F,brianna2@adventure-works.com,30000.0,0.0,Partial College,Skilled Manual,N,Ms. Brianna Williams
25006,Ms.,Bailey,Murphy,1978-02-19,S,F,bailey12@adventure-works.com,30000.0,0.0,Partial College,Skilled Manual,Y,Ms. Bailey Murphy
25007,Ms.,Alyssa,Sanders,1978-09-02,S,F,alyssa46@adventure-works.com,30000.0,0.0,Partial College,Skilled Manual,N,Ms. Alyssa Sanders
25008,Ms.,Haley,Perry,1978-05-20,S,F,haley26@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,N,Ms. Haley Perry
25009,Mrs.,Natasha,Alonso,1945-03-06,M,F,natasha7@adventure-works.com,10000.0,2.0,Partial High School,Clerical,N,Mrs. Natasha Alonso
25010,Mrs.,Misty,Kumar,1946-05-02,S,F,misty9@adventure-works.com,30000.0,2.0,Partial College,Clerical,N,Mrs. Misty Kumar
25011,Mrs.,Taylor,White,1947-08-07,M,F,taylor60@adventure-works.com,30000.0,2.0,Partial College,Clerical,N,Mrs. Taylor White
25012,Mr.,Craig,Martin,1948-09-19,M,M,craig2@adventure-works.com,10000.0,2.0,Partial High School,Clerical,Y,Mr. Craig Martin
25013,Mr.,Mitchell,Stone,1948-07-19,S,M,mitchell0@adventure-works.com,10000.0,2.0,Partial High School,Clerical,Y,Mr. Mitchell Stone
25014,Mr.,Juan,Reed,1978-08-16,S,M,juan30@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,N,Mr. Juan Reed
25015,Ms.,Jacqueline,Rogers,1978-08-07,M,F,jacqueline44@adventure-works.com,70000.0,0.0,Partial College,Skilled Manual,N,Ms. Jacqueline Rogers
25016,Mr.,Elijah,Washington,1977-04-28,S,M,elijah17@adventure-works.com,40000.0,0.0,Bachelors,Professional,N,Mr. Elijah Washington
25017,Mrs.,Cristina,Xu,1948-05-24,M,F,cristina5@adventure-works.com,10000.0,2.0,Partial High School,Clerical,Y,Mrs. Cristina Xu
25018,Mr.,Lucas,Robinson,1977-02-04,S,M,lucas32@adventure-works.com,70000.0,0.0,Partial College,Skilled Manual,Y,Mr. Lucas Robinson
25019,Mrs.,Misty,Shen,1950-10-19,M,F,misty3@adventure-works.com,10000.0,2.0,Partial High School,Clerical,Y,Mrs. Misty Shen
25020,Mr.,Walter,Romero,1950-01-07,S,M,walter22@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y,Mr. Walter Romero
25021,Mr.,Edwin,Sharma,1950-02-04,M,M,edwin32@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y,Mr. Edwin Sharma
25022,Mrs.,Patricia,Perez,1951-09-13,M,F,patricia22@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y,Mrs. Patricia Perez
25023,Ms.,Carolyn,Sanz,1980-03-10,S,F,carolyn41@adventure-works.com,40000.0,0.0,Bachelors,Professional,Y,Ms. Carolyn Sanz
25024,Mr.,Brad,Pritchett,1980-06-02,S,M,brad24@adventure-works.com,40000.0,0.0,Bachelors,Professional,N,Mr. Brad Pritchett
25025,Mr.,Spencer,Bryant,1979-12-19,S,M,spencer20@adventure-works.com,70000.0,0.0,Partial College,Skilled Manual,N,Mr. Spencer Bryant
25026,Mr.,Mitchell,Andersen,1952-05-06,M,M,mitchell12@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y,Mr. Mitchell Andersen
25027,Mrs.,Meredith,Mehta,1953-01-15,M,F,meredith13@adventure-works.com,40000.0,2.0,Partial College,Skilled Manual,N,Mrs. Meredith Mehta
25028,Mrs.,Brenda,Gonzalez,1953-03-26,M,F,brenda22@adventure-works.com,40000.0,2.0,Partial College,Skilled Manual,Y,Mrs. Brenda Gonzalez
25029,Mr.,Alberto,Hernandez,1953-04-14,S,M,alberto5@adventure-works.com,40000.0,2.0,Partial College,Skilled Manual,Y,Mr. Alberto Hernandez
25030,Mrs.,Jessie,Romero,1953-06-26,S,F,jessie15@adventure-works.com,40000.0,2.0,Partial College,Skilled Manual,Y,Mrs. Jessie Romero
25031,Mrs.,Kristina,Malhotra,1954-11-27,S,F,kristina5@adventure-works.com,40000.0,3.0,Partial High School,Clerical,N,Mrs. Kristina Malhotra
25032,Mrs.,Meredith,Rana,1954-01-17,S,F,meredith10@adventure-works.com,40000.0,3.0,Partial High School,Clerical,N,Mrs. Meredith Rana
25033,Mr.,Omar,Zhu,1954-11-12,S,M,omar13@adventure-works.com,40000.0,3.0,Partial High School,Clerical,N,Mr. Omar Zhu
25034,Mrs.,Anne,Martin,1955-10-25,S,F,anne1@adventure-works.com,80000.0,2.0,Partial College,Skilled Manual,Y,Mrs. Anne Martin
25035,Mrs.,Mandy,Lin,1955-05-02,S,F,mandy9@adventure-works.com,80000.0,2.0,Partial College,Skilled Manual,N,Mrs. Mandy Lin
25036,Mrs.,Jenny,Ye,1955-04-16,S,F,jenny12@adventure-works.com,80000.0,2.0,Partial College,Skilled Manual,N,Mrs. Jenny Ye
25037,Mr.,Terrence,Rai,1955-10-09,M,M,terrence18@adventure-works.com,80000.0,2.0,Partial College,Skilled Manual,N,Mr. Terrence Rai
25038,Ms.,Isabella,Hall,1975-01-19,S,F,isabella54@adventure-works.com,40000.0,0.0,Partial College,Skilled Manual,N,Ms. Isabella Hall
25039,Ms.,Alexis,Clark,1975-02-12,S,F,alexis16@adventure-works.com,40000.0,0.0,High School,Skilled Manual,Y,Ms. Alexis Clark
25040,Mr.,Julian,Perry,1975-02-21,S,M,julian9@adventure-works.com,40000.0,0.0,High School,Skilled Manual,N,Mr. Julian Perry
25041,Mr.,Hunter,Phillips,1975-07-25,S,M,hunter35@adventure-works.com,40000.0,0.0,High School,Skilled Manual,Y,Mr. Hunter Phillips
25042,Ms.,Arif,Rizaldy,1975-08-28,S,F,arif0@adventure-works.com,40000.0,0.0,High School,Skilled Manual,N,Ms. Arif Rizaldy
25043,Mr.,Damien,Rai,1975-02-20,S,M,damien34@adventure-works.com,40000.0,0.0,High School,Skilled Manual,Y,Mr. Damien Rai
25044,Ms.,Emma,Bailey,1975-08-10,S,F,emma33@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,N,Ms. Emma Bailey
25045,Ms.,Paige,Russell,1974-03-03,M,F,paige19@adventure-works.com,50000.0,0.0,High School,Skilled Manual,Y,Ms. Paige Russell
25046,Mr.,Caleb,Long,1973-09-10,M,M,caleb6@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,Y,Mr. Caleb Long
25047,Mr.,Trevor,Long,1973-11-10,M,M,trevor9@adventure-works.com,60000.0,0.0,Partial College,Professional,Y,Mr. Trevor Long
25048,Ms.,Yolanda,Sharma,1973-02-10,S,F,yolanda8@adventure-works.com,70000.0,0.0,Partial College,Professional,N,Ms. Yolanda Sharma
25049,Ms.,Candice,Ye,1973-06-20,M,F,candice15@adventure-works.com,70000.0,0.0,Partial College,Professional,Y,Ms. Candice Ye
25050,Mr.,Darryl,Chen,1973-05-06,S,M,darryl2@adventure-works.com,70000.0,0.0,Partial College,Professional,Y,Mr. Darryl Chen
25051,Mrs.,Suzanne,Cai,1956-03-27,S,F,suzanne22@adventure-works.com,80000.0,2.0,High School,Skilled Manual,Y,Mrs. Suzanne Cai
25052,Mrs.,Sandra,Lin,1956-01-24,S,F,sandra14@adventure-works.com,80000.0,2.0,High School,Skilled Manual,N,Mrs. Sandra Lin
25053,Mr.,Colin,Andersen,1957-08-23,M,M,colin36@adventure-works.com,70000.0,2.0,High School,Skilled Manual,Y,Mr. Colin Andersen
25054,Mrs.,Sheila,Alonso,1958-03-02,S,F,sheila8@adventure-works.com,100000.0,1.0,Bachelors,Management,N,Mrs. Sheila Alonso
25055,Mr.,Erik,Navarro,1958-02-06,M,M,erik10@adventure-works.com,100000.0,1.0,Bachelors,Management,N,Mr. Erik Navarro
25056,Mr.,Wayne,Black,1958-02-19,M,M,wayne22@adventure-works.com,100000.0,1.0,Bachelors,Management,Y,Mr. Wayne Black
25057,Mr.,Jerome,Gomez,1959-11-13,S,M,jerome1@adventure-works.com,100000.0,1.0,Bachelors,Management,N,Mr. Jerome Gomez
25058,Mr.,Corey,Raji,1959-01-06,M,M,corey18@adventure-works.com,100000.0,1.0,Bachelors,Management,Y,Mr. Corey Raji
25059,Mr.,Sean,Ward,1973-04-25,S,M,sean20@adventure-works.com,70000.0,0.0,Partial College,Professional,Y,Mr. Sean Ward
25060,Mr.,Noah,Martinez,1973-01-17,S,M,noah64@adventure-works.com,80000.0,0.0,Bachelors,Management,N,Mr. Noah Martinez
25061,Ms.,Julia,Hughes,1974-07-23,S,F,julia77@adventure-works.com,50000.0,0.0,High School,Professional,N,Ms. Julia Hughes
25062,Ms.,Kaitlyn,Young,1974-12-20,S,F,kaitlyn23@adventure-works.com,50000.0,0.0,High School,Professional,Y,Ms. Kaitlyn Young
25063,Mr.,Dylan,Williams,1974-04-19,M,M,dylan37@adventure-works.com,50000.0,0.0,Partial High School,Skilled Manual,N,Mr. Dylan Williams
25064,Mr.,James,Harris,1966-02-18,S,M,james86@adventure-works.com,150000.0,0.0,Bachelors,Management,N,Mr. James Harris
25065,Mr.,Thomas,Henderson,1957-11-22,M,M,thomas6@adventure-works.com,70000.0,2.0,Partial High School,Skilled Manual,Y,Mr. Thomas Henderson
25066,Mr.,Charles,Robinson,1957-05-20,S,M,charles22@adventure-works.com,70000.0,2.0,Partial High School,Skilled Manual,N,Mr. Charles Robinson
25067,Ms.,Melanie,Butler,1964-11-12,S,F,melanie1@adventure-works.com,40000.0,0.0,Bachelors,Professional,N,Ms. Melanie Butler
25068,Mr.,Robert,Shan,1964-06-21,S,M,robert42@adventure-works.com,60000.0,4.0,Bachelors,Skilled Manual,N,Mr. Robert Shan
25069,Mrs.,Lori,Ortega,1964-11-02,M,F,lori22@adventure-works.com,60000.0,4.0,Bachelors,Skilled Manual,Y,Mrs. Lori Ortega
25070,Mrs.,Melody,Alvarez,1964-03-26,M,F,melody5@adventure-works.com,60000.0,4.0,Bachelors,Skilled Manual,Y,Mrs. Melody Alvarez
25071,Mrs.,Natalie,Brooks,1964-02-18,M,F,natalie22@adventure-works.com,60000.0,5.0,Bachelors,Skilled Manual,Y,Mrs. Natalie Brooks
25072,Mrs.,Alyssa,Murphy,1964-09-27,S,F,alyssa32@adventure-works.com,60000.0,4.0,Bachelors,Skilled Manual,N,Mrs. Alyssa Murphy
25073,Mrs.,Shelby,Stewart,1964-02-24,M,F,shelby23@adventure-works.com,60000.0,4.0,Bachelors,Skilled Manual,Y,Mrs. Shelby Stewart
25074,Mrs.,Samantha,Jackson,1963-11-23,M,F,samantha13@adventure-works.com,70000.0,4.0,Bachelors,Professional,Y,Mrs. Samantha Jackson
25075,Mrs.,Samantha,Thompson,1963-05-27,M,F,samantha17@adventure-works.com,70000.0,4.0,Bachelors,Professional,Y,Mrs. Samantha Thompson
25076,Mrs.,Nicole,Jenkins,1963-08-15,M,F,nicole55@adventure-works.com,60000.0,3.0,Graduate Degree,Professional,N,Mrs. Nicole Jenkins
25077,Mr.,Wyatt,Clark,1963-08-09,M,M,wyatt20@adventure-works.com,60000.0,3.0,Graduate Degree,Professional,N,Mr. Wyatt Clark
25078,Mr.,James,Jenkins,1962-03-28,M,M,james22@adventure-works.com,40000.0,3.0,High School,Skilled Manual,Y,Mr. James Jenkins
